"5CjTI4JEcwWXki53kU4MeT",1,"Amsterdam to Pretoria - Rene Ablaze Remix","Rene Ablaze","Classic Trance Rave Edition, Vol. 1","spotify:track:5CjTI4JEcwWXki53kU4MeT"
"2tMwNPz0YMk9LC8hr5jkI8",2,"Turn Back Time - Radio Edit","Sub Focus","Up and Down Vol 3","spotify:track:2tMwNPz0YMk9LC8hr5jkI8"
"1P4oCJVB50TrlvkaE46Lja",2,"Promiscuous","Nelly Furtado","BEST PARTY 2022","spotify:track:1P4oCJVB50TrlvkaE46Lja"
"4khXOHjrN0g3iaPcnMNFD7",1,"I'm Good (Blue)","David Guetta","All Out 20s","spotify:track:4khXOHjrN0g3iaPcnMNFD7"
"0v8n633DMF78v0sCzpI7dv",2,"Passion - Extended Mix","Fisherman","Black Hole Trance Music 01-23","spotify:track:0v8n633DMF78v0sCzpI7dv"
"44yySH7hLAjzLS22JIW3gO",2,"Underground Diva - Original Mix","Nerdjack","Technoism Issue 37","spotify:track:44yySH7hLAjzLS22JIW3gO"
"5lw26kMEJq8MTpbovAbzlu",1,"The Reign (Aly & Fila Remix)","York","Trance Club Nation, Vol. 3","spotify:track:5lw26kMEJq8MTpbovAbzlu"
"4uatNarhfRl5vIxkJZ8nAP",1,"E.T. - Noisia Remix","Katy Perry","Up and Down Vol 4","spotify:track:4uatNarhfRl5vIxkJZ8nAP"
"128lb8r1CxNa2vaMoDE4ep",2,"Heart & Mind - Paul Pearson's 25 Years of Bonzai Remix","Fire & Ice","Trance Club Nation, Vol. 3","spotify:track:128lb8r1CxNa2vaMoDE4ep"
"0UK7sA4aYCTCUGKGDHAYZs",2,"Alone (ABGT513)","Maor Levi","Group Therapy 513","spotify:track:0UK7sA4aYCTCUGKGDHAYZs"
"4h9vZZVznHfIxEnAURmLzJ",1,"Million Stars - Extended Mix","Richard Durand","Black Hole Trance Music 01-23","spotify:track:4h9vZZVznHfIxEnAURmLzJ"
"7L567iPcbnYYpmfduZsj8n",1,"Venus","Oliver Koletzki","Celestial Bodies","spotify:track:7L567iPcbnYYpmfduZsj8n"
