"5DeuAlTIDflXOomztXYM5D",2,"Rock and Roll Girls","John Fogerty","Centerfield - 25th Anniversary","spotify:track:5DeuAlTIDflXOomztXYM5D"
"7LuyD4CA7XR4c6y3YaG5nD",10,"Joy Of My Life","John Fogerty","Blue Moon Swamp","spotify:track:7LuyD4CA7XR4c6y3YaG5nD"
"5x53pbGk6sbl1BGom19QQ5",2,"Breakdown","Tom Petty and the Heartbreakers","Tom Petty & The Heartbreakers","spotify:track:5x53pbGk6sbl1BGom19QQ5"
"7hVhRCDV100Jq26NGR7adw",1,"Good Times Roll","The Cars","The Cars","spotify:track:7hVhRCDV100Jq26NGR7adw"
"5pKo2ed3oEdFFV5L8xUA04",2,"You'll Accomp'ny Me","Bob Seger","Against The Wind","spotify:track:5pKo2ed3oEdFFV5L8xUA04"
"0SAbkr0dS7WK3yJSjaZSZl",3,"Magic - 2017 Remaster","The Cars","Heartbeat City (Expanded Edition)","spotify:track:0SAbkr0dS7WK3yJSjaZSZl"
"3mj46XKJ2aEm1z7ZvbwyLi",7,"We've Got Tonight","Bob Seger","Stranger In Town","spotify:track:3mj46XKJ2aEm1z7ZvbwyLi"
"0PVPk83sZAzBEbpxLr0o4u",3,"Garden Party (feat. Don Henley & Timothy B. Schmit)","John Fogerty","The Blue Ridge Rangers Rides Again","spotify:track:0PVPk83sZAzBEbpxLr0o4u"
"56aPHyy70SdIBYWEdV0cEi",8,"Kid - 2006 Remaster","Pretenders","Pretenders (Expanded & Remastered)","spotify:track:56aPHyy70SdIBYWEdV0cEi"
"5wTM2Bm8phDwHAuOsfBwhU",10,"2000 Miles - 2007 Remaster","Pretenders","Learning to Crawl (Expanded & Remastered)","spotify:track:5wTM2Bm8phDwHAuOsfBwhU"
"7MRyJPksH3G2cXHN8UKYzP",10,"American Girl","Tom Petty and the Heartbreakers","Tom Petty & The Heartbreakers","spotify:track:7MRyJPksH3G2cXHN8UKYzP"
"6aWZmnIsIgwyeUIOmRGL5m",1,"Fisherman's Blues - 2006 Remaster","The Waterboys","Fisherman's Blues","spotify:track:6aWZmnIsIgwyeUIOmRGL5m"
"0lqfBvf1Gqmmt3l5Qeirlm",11,"R.O.C.K. In The U.S.A. (A Salute To 60's Rock)","John Mellencamp","Scarecrow","spotify:track:0lqfBvf1Gqmmt3l5Qeirlm"
"43btz2xjMKpcmjkuRsvxyg",2,"Jack & Diane","John Mellencamp","American Fool","spotify:track:43btz2xjMKpcmjkuRsvxyg"
"6oyYKWTbYt5Zb8tIiLZbmH",1,"Unchain My Heart","Joe Cocker","Unchain My Heart","spotify:track:6oyYKWTbYt5Zb8tIiLZbmH"
"2nVvCntsbJf68t2gp7Fl09",11,"Wilbury Twist","Traveling Wilburys","The Traveling Wilburys, Vol. 3","spotify:track:2nVvCntsbJf68t2gp7Fl09"
